et__3d_eye_states_pupil diameter left [mm]_mean,et__3d_eye_states_pupil diameter left [mm]_std,et__3d_eye_states_pupil diameter left [mm]_max,et__3d_eye_states_pupil diameter left [mm]_min,et__3d_eye_states_pupil diameter right [mm]_mean,et__3d_eye_states_pupil diameter right [mm]_std,et__3d_eye_states_pupil diameter right [mm]_max,et__3d_eye_states_pupil diameter right [mm]_min,et__blinks_duration_mean_ns,et__blinks_duration_std_ns,et__blinks_duration_max_ns,et__blinks_duration_min_ns,et__blinks_count,et__fixations_duration_mean_ns,et__fixations_duration_std_ns,et__fixations_duration_max_ns,et__fixations_duration_min_ns,et__fixations_count,et__saccades_duration_mean_ns,et__saccades_duration_std_ns,et__saccades_duration_max_ns,et__saccades_duration_min_ns,et__saccades_count,et__reaction_time,hr__garmin_hr_mean,hr__garmin_hr_std,hr__garmin_hr_max,hr__garmin_hr_min,eeg__EXG_Channel_0_Delta_power,eeg__EXG_Channel_0_Theta_power,eeg__EXG_Channel_0_Alpha_power,eeg__EXG_Channel_0_Beta_power,eeg__EXG_Channel_0_Gamma_power,eeg__EXG_Channel_1_Delta_power,eeg__EXG_Channel_1_Theta_power,eeg__EXG_Channel_1_Alpha_power,eeg__EXG_Channel_1_Beta_power,eeg__EXG_Channel_1_Gamma_power,eeg__EXG_Channel_2_Delta_power,eeg__EXG_Channel_2_Theta_power,eeg__EXG_Channel_2_Alpha_power,eeg__EXG_Channel_2_Beta_power,eeg__EXG_Channel_2_Gamma_power,eeg__EXG_Channel_3_Delta_power,eeg__EXG_Channel_3_Theta_power,eeg__EXG_Channel_3_Alpha_power,eeg__EXG_Channel_3_Beta_power,eeg__EXG_Channel_3_Gamma_power,eeg__EXG_Channel_4_Delta_power,eeg__EXG_Channel_4_Theta_power,eeg__EXG_Channel_4_Alpha_power,eeg__EXG_Channel_4_Beta_power,eeg__EXG_Channel_4_Gamma_power,eeg__EXG_Channel_5_Delta_power,eeg__EXG_Channel_5_Theta_power,eeg__EXG_Channel_5_Alpha_power,eeg__EXG_Channel_5_Beta_power,eeg__EXG_Channel_5_Gamma_power,eeg__EXG_Channel_6_Delta_power,eeg__EXG_Channel_6_Theta_power,eeg__EXG_Channel_6_Alpha_power,eeg__EXG_Channel_6_Beta_power,eeg__EXG_Channel_6_Gamma_power,eeg__EXG_Channel_7_Delta_power,eeg__EXG_Channel_7_Theta_power,eeg__EXG_Channel_7_Alpha_power,eeg__EXG_Channel_7_Beta_power,eeg__EXG_Channel_7_Gamma_power,eeg__EXG_Channel_8_Delta_power,eeg__EXG_Channel_8_Theta_power,eeg__EXG_Channel_8_Alpha_power,eeg__EXG_Channel_8_Beta_power,eeg__EXG_Channel_8_Gamma_power,eeg__EXG_Channel_9_Delta_power,eeg__EXG_Channel_9_Theta_power,eeg__EXG_Channel_9_Alpha_power,eeg__EXG_Channel_9_Beta_power,eeg__EXG_Channel_9_Gamma_power,eeg__EXG_Channel_10_Delta_power,eeg__EXG_Channel_10_Theta_power,eeg__EXG_Channel_10_Alpha_power,eeg__EXG_Channel_10_Beta_power,eeg__EXG_Channel_10_Gamma_power,eeg__EXG_Channel_11_Delta_power,eeg__EXG_Channel_11_Theta_power,eeg__EXG_Channel_11_Alpha_power,eeg__EXG_Channel_11_Beta_power,eeg__EXG_Channel_11_Gamma_power,eeg__EXG_Channel_12_Delta_power,eeg__EXG_Channel_12_Theta_power,eeg__EXG_Channel_12_Alpha_power,eeg__EXG_Channel_12_Beta_power,eeg__EXG_Channel_12_Gamma_power,eeg__EXG_Channel_13_Delta_power,eeg__EXG_Channel_13_Theta_power,eeg__EXG_Channel_13_Alpha_power,eeg__EXG_Channel_13_Beta_power,eeg__EXG_Channel_13_Gamma_power,eeg__EXG_Channel_14_Delta_power,eeg__EXG_Channel_14_Theta_power,eeg__EXG_Channel_14_Alpha_power,eeg__EXG_Channel_14_Beta_power,eeg__EXG_Channel_14_Gamma_power,eeg__EXG_Channel_15_Delta_power,eeg__EXG_Channel_15_Theta_power,eeg__EXG_Channel_15_Alpha_power,eeg__EXG_Channel_15_Beta_power,eeg__EXG_Channel_15_Gamma_power,sample_id
3.7575499999999997,0.21635000000000001,4.63015,2.1643999999999997,3.35655,0.23795,4.27735,1.6582,257869318.1818,41326769.49935,345000000.0,207500000.0,9.5,433888755.98085,371171425.4192,2172000000.0,97500000.0,82.0,64440757.57574999,98124655.97885,798000000.0,17500000.0,81.5,35.962,67.90165,2.9299999999999997,71.5,62.5,1.75145,0.18055,0.03265,0.0199,0.00365,0.05465,0.0123,0.0097,0.00705,0.00165,0.0187,0.01075,0.01915,0.009,0.0021,1942.79735,1.1167,0.0816,0.04795,0.009899999999999999,19.995900000000002,0.1358,0.01135,0.0975,0.0019500000000000001,0.1573,0.02885,0.02065,0.015,0.00115,0.026,0.00695,0.0081,0.0088,0.0015,0.04685,0.0101,0.01155,0.02285,0.0028,0.23854999999999998,0.027450000000000002,0.01015,0.0145,0.00325,102.15235,0.3529,0.014,0.0572,0.0028,0.58185,0.08429999999999999,0.03085,0.0187,0.0055,0.24105,0.01815,0.015,0.014,0.0019,17.8693,1.6637499999999998,0.25584999999999997,0.13275,0.005050000000000001,25.264750000000003,0.21675,0.0137,0.06684999999999999,0.0018,0.033,0.0106,0.0181,0.01125,0.00165,0.0198,0.00845,0.0244,0.0083,0.00165,220550
3.0303,0.3055,3.9434500000000003,1.4334,3.04685,0.3644,4.1525,1.29065,271098838.27884996,39082391.33815,389402866.92359996,215154899.4454,19.3682,238275016.97765,188348771.72390002,1087958537.0058498,79157497.96165,94.10595,13577474756.29305,577590788.3689001,16661186429.51965,13175340198.18045,93.5831,43.646,70.00045,3.8076,74.5,60.0,0.24375,0.02235,0.01095,0.00605,0.00045,0.4023,0.0314,0.01265,0.0066,0.0004,55.1021,0.8899,0.0889,0.0286,0.0013,26.12545,1.34415,0.4455,0.22525,0.0198,755.8887500000001,4.7151499999999995,0.30325,0.0853,0.0022,3.4843,0.25035,0.03885,0.0469,0.0021,2.36595,0.07585,0.02535,0.05245,0.0011,374.5881,1.69075,0.19115,0.0369,0.00595,5.9011499999999995,0.37975,0.0864,0.06255,0.0036,83.3609,0.30824999999999997,0.0397,0.01055,0.0013,75.1716,4.92245,1.2826,0.9455,0.06505,4.76755,1.09455,0.29105,0.1353,0.0227,306.21105,25.2227,1.078,0.38775,0.0072,1802.7572,7.8781,0.3983,0.24375000000000002,0.0124,134.57299999999998,0.33715,0.06655,0.02325,0.0035,872.82775,11.8602,2.4974000000000003,1.17645,0.05085,220551
2.6494999999999997,0.1872,3.7004,1.7376999999999998,2.6073500000000003,0.14095,3.2356,1.73815,283000000.0,57323642.5919,360000000.0,225000000.0,2.5,310983870.96775,262107169.5399,1361000000.0,75000000.0,19.5,2966379928.3154,2774099717.7772,9023500000.0,50000000.0,20.0,23.3855,68.26984999999999,1.2967,70.5,66.0,0.08715,0.01215,0.0076,0.0215,0.00045,0.2266,0.0201,0.00855,0.02205,0.00045,0.2172,0.035250000000000004,0.0332,0.02495,0.0017000000000000001,0.27605,0.0346,0.034,0.01455,0.0010999999999999998,0.2047,0.019450000000000002,0.0141,0.04735,0.00165,0.9076500000000001,0.00955,0.0022500000000000003,0.048549999999999996,0.00045,13.96685,0.3895,0.07325,0.17295,0.0009,0.0434,0.0013,0.00075,0.00405,0.00025,0.1648,0.013850000000000001,0.00775,0.01815,0.0007999999999999999,6.86685,0.02515,0.0078000000000000005,0.0139,0.00115,0.16425,0.0204,0.0135,0.0167,0.0007,0.5018,0.03705,0.0121,0.01295,0.00065,0.11305,0.01245,0.00795,0.03055,0.001,0.88985,0.01365,0.005900000000000001,0.09645000000000001,0.0018,0.0995,0.0081,0.030850000000000002,0.012750000000000001,0.0007,0.222,0.0297,0.0433,0.020050000000000002,0.00105,220552
3.4509499999999997,0.3624,4.53645,1.9958,3.1757999999999997,0.3574,4.1506,1.66555,304166666.66665,6561673.22835,317500000.0,297500000.0,3.5,269435185.1852,169106487.46095002,830500000.0,85000000.0,29.5,4390583333.3333,3736741949.9910502,11511000000.0,1063500000.0,30.0,28.828,84.10204999999999,2.8853,88.5,79.0,1.27485,0.1326,0.0198,0.02195,0.0011,0.0,0.0,0.0,0.0,0.0,0.13355,0.00155,0.0009,0.0286,0.0002,0.084,0.00365,0.0011,0.004,0.00025,0.1807,0.008,0.0009,0.11225,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82125,0.6940000000000001,0.10505,0.10635,0.00245,0.6678,0.07605,0.004,0.0555,0.00255,66.6553,2.45735,0.46695,0.12555,0.00545,0.0693,0.00195,0.00135,0.02365,0.0002,67.67695,1.09445,0.0888,0.07590000000000001,0.0024999999999999996,1.5618500000000002,0.18480000000000002,0.09515,0.094,0.00305,0.0809,0.0021,0.0015,0.02095,0.0002,0.0,0.0,0.0,0.0,0.0,0.056,0.003,0.0041,0.0246,0.00035,220553
3.1113,0.2525,3.8510999999999997,1.7128999999999999,2.7794,0.2525,3.64345,1.59205,234250000.0,39660131.62165,300000000.0,197500000.0,4.5,249691810.34485,212195335.58675,1601500000.0,85000000.0,33.0,1732363465.1601,1526037096.72205,5182500000.0,82500000.0,34.0,23.9105,86.9697,2.6406,91.0,83.5,0.6557,0.0112,0.002,0.0352,0.00015,0.0,0.0,0.0,0.0,0.0,0.15745,0.0089,0.00505,0.0144,0.0006000000000000001,0.0346,0.00355,0.0016,0.00545,0.00065,0.20175,0.01275,0.009899999999999999,0.0798,0.004849999999999999,0.0,0.0,0.0,0.0,0.0,0.21615,0.0197,0.0141,0.0607,0.00595,0.0,0.0,0.0,0.0,0.0,0.1352,0.0143,0.0052,0.012799999999999999,0.00105,0.34395,0.0136,0.0027,0.02885,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914,0.00665,0.0048,0.0326,0.0025,0.1387,0.021,0.0134,0.03745,0.00585,0.06035,0.00245,0.00135,0.00795,0.00045,0.10705,0.00455,0.00295,0.01375,0.0019,220554
3.5431,0.2193,4.37705,1.87025,3.3869,0.2521,4.1084,1.6025,255043119.8,38311834.3992,349402866.91330004,212654899.4445,9.3682,434326604.2799,413187504.6902,2569458537.01695,109157497.9628,62.60595,13375456450.2026,240589007.44904998,14078686430.333,13177840196.036,61.5831,23.347,79.53285,1.6124,82.5,76.5,51.01625,0.041249999999999995,0.009399999999999999,0.015050000000000001,0.0028,0.1388,0.01135,0.0068,0.0063,0.00045,0.2588,0.0361,0.01805,0.0315,0.0008500000000000001,0.056,0.0148,0.0269,0.00555,0.0005,2.33085,0.07254999999999999,0.0141,0.01855,0.0015,1.20325,0.0609,0.0204,0.01025,0.001,163.89835,4.8081,2.20035,0.72575,0.03965,0.0,0.0,0.0,0.0,0.0,0.40075000000000005,0.0354,0.01145,0.0335,0.00235,16.9999,0.9580500000000001,0.13549999999999998,0.06465,0.00125,3.18405,0.0125,0.0085,0.00515,0.0004,10.0812,0.19765,0.02965,0.01485,0.0006,0.2172,0.093,0.029500000000000002,0.04335,0.018799999999999997,2.127,0.0577,0.0131,0.01585,0.00065,0.39005,0.0099,0.01045,0.0033,0.0003,0.04915,0.01455,0.01445,0.0043,0.00035,220555
3.34715,0.30405,4.0058,1.49755,3.1938,0.3675,3.9525,1.2668,265758096.49265,32022062.13415,339784695.88100004,214440605.80290002,14.3254,330268233.3733,267706381.75705,1595400733.0841498,83863513.0699,79.82155,11998243459.3706,301412515.16455,12871913129.2039,11753924360.91865,78.871,34.729,54.442350000000005,1.3418,57.0,52.0,0.99325,0.0932,0.00805,0.0098,0.00155,0.89235,0.0699,0.00685,0.01,0.0012000000000000001,1.54775,0.02995,0.00685,0.08675,0.00085,0.5506,0.024599999999999997,0.009649999999999999,0.04445,0.00085,0.5567,0.026000000000000002,0.0109,0.0889,0.00135,0.6764,0.02125,0.00775,0.0106,0.0006,0.5842,0.025,0.00525,0.01045,0.0004,5.0237,0.04635,0.006500000000000001,0.12209999999999999,0.00065,0.2894,0.023100000000000002,0.0047,0.0224,0.0038000000000000004,3.4561,0.1422,0.02135,0.0344,0.0018,1.8499999999999999,0.034699999999999995,0.00695,0.0796,0.0013,11.407399999999999,0.6126499999999999,0.06095,0.0832,0.0031,0.1329,0.00755,0.0034,0.00745,0.00045,1.0622,0.03995,0.0053,0.0208,0.0007,0.1002,0.00655,0.00495,0.00365,0.00035,5.5869,0.1867,0.11825,0.06795,0.00465,220556
3.11285,0.2238,4.03895,1.6957,3.0509500000000003,0.2592,3.6702,1.49965,288679483.4394,57448368.462749995,361902866.92340004,212654899.44375,6.8682,377451020.72214997,308439513.9559,1540958537.0823,81657497.9625,48.10595,13385443013.067348,256053650.58575,14128686432.1608,13177840201.00505,47.0831,22.341499999999996,71.77005,2.3474500000000003,74.5,66.5,1.61815,0.39605,0.04725,0.034949999999999995,0.00175,0.8497,0.0367,0.0124,0.0895,0.00055,0.2617,0.03085,0.01495,0.0673,0.0005,0.443,0.0464,0.024050000000000002,0.04865,0.0009,0.40385,0.04575,0.014849999999999999,0.07014999999999999,0.0009,0.2912,0.11005,3.45795,2.7843999999999998,0.2379,0.84825,0.0557,0.0116,0.1245,0.00075,0.0,0.0,0.0,0.0,0.0,0.31755,0.1006,0.023549999999999998,0.06175,0.0011,0.39649999999999996,0.04895,0.01295,0.0305,0.0009499999999999999,1.3132000000000001,0.36920000000000003,0.034300000000000004,0.0435,0.0010500000000000002,0.6223,0.09519999999999999,0.02695,0.047799999999999995,0.01,5.88965,0.12484999999999999,0.05685,0.1986,0.0592,4.206849999999999,1.31505,0.18145,0.61755,0.432,0.22135,0.035750000000000004,0.022350000000000002,0.06375,0.0077,0.2516,0.0424,0.017,0.03675,0.00105,220557
3.0116500000000004,0.29095,3.642,1.498,2.8289999999999997,0.34504999999999997,3.60065,1.3072,262662857.43965,29258459.157750003,312284694.39705,214440605.0829,9.8254,237035092.9625,177170690.82564998,992400760.0254,81363512.96595,51.82155,12147545969.11765,506648995.89195,13955414080.06755,11753925388.09015,51.870999999999995,18.883000000000003,66.8799,3.05805,71.0,62.0,104.7624,1.3399,0.1386,0.0543,0.00175,0.89855,0.03565,0.0077,0.007,0.0002,0.30735,0.01785,0.010199999999999999,0.02205,0.00085,0.25370000000000004,0.022699999999999998,0.0142,0.01045,0.0009,0.713,0.0626,0.013850000000000001,0.02715,0.0012000000000000001,0.6448,0.0204,0.00705,0.0054,0.0004,25.4759,0.76555,0.08370000000000001,0.0632,0.00165,7.47445,0.119,0.02175,0.0172,0.0007,0.48755000000000004,0.07725,0.0163,0.0141,0.00085,0.30979999999999996,0.03385,0.0072,0.011699999999999999,0.00105,3.6224499999999997,0.46975,0.06665,0.04215,0.0017,4.75665,0.20305,0.0245,0.01705,0.0009,0.16924999999999998,0.0137,0.00575,0.01345,0.00115,34.8487,0.52035,0.07395,0.050699999999999995,0.0015,0.04205,0.00455,0.0048,0.0017,0.0001,0.2135,0.0114,0.007050000000000001,0.0216,0.00205,220558
3.04755,0.2208,3.6752000000000002,1.5192999999999999,2.9606000000000003,0.27885000000000004,3.66835,1.3664,242846149.9713,35876654.25435,306902867.42715,192654898.89380002,9.8682,275847236.2601,211587562.91005,1273458516.89835,81657497.66420001,83.60595,13392710213.799,260716800.9983,14183686124.94465,13177839728.4114,82.5831,27.7555,58.5634,0.7786,59.5,57.5,0.35465,0.0141,0.0086,0.0405,0.0036000000000000003,0.8777,0.0152,0.0042,0.01365,0.00025,0.0263,0.01135,0.014400000000000001,0.0087,0.002197185,0.0311,0.0117,0.01965,0.0097,0.001696905,0.1203,0.00855,0.00555,0.034749999999999996,0.0026492,0.028650000000000002,0.00705,0.00765,0.00965,0.001546955,0.1651,0.01465,0.00905,0.03975,0.0037476750000000002,0.1308,0.0151,0.00855,0.0261,0.003696915,0.0329,0.0082,0.00665,0.01295,0.0022,0.0218,0.008400000000000001,0.00625,0.0089,0.00214868,0.06670000000000001,0.011550000000000001,0.00545,0.02035,0.001348875,0.00055,0.0002,0.00015,0.0002,5e-05,0.0095,0.0052,0.0047,0.011399999999999999,0.0019,0.14995,0.0137,0.0085,0.0308,0.00364858,0.00085,0.0002,0.00015,0.00045,4.9385e-05,0.0007,0.0002,0.00015,0.0003,4.9115e-05,220559
4.1325,0.3415,5.3393,1.9586,3.7519,0.3245,4.6926,1.3753,260208333.3333,52151205.776,410000000.0,190000000.0,12.0,333830687.8307,301575094.2484,2452000000.0,75000000.0,94.5,73595744.6809,96953467.5786,821000000.0,15000000.0,94.0,67.8475,76.48715,1.4001000000000001,79.0,74.0,1.7643,0.1083,0.0128,0.0154,0.00245,0.0,0.0,0.0,0.0,0.0,0.1871,0.2457,0.38205,1.93895,1.25785,0.14385,0.1401,0.2022,1.0662,0.7009,1.9985000000000002,2.2843999999999998,2.99655,19.516499999999997,10.94685,2.2623,1.94255,2.1683,13.04695,7.20815,3.25205,3.92555,5.2392,34.82105,18.9259,14.299,3.05055,3.31935,20.319,11.157699999999998,9.13415,0.5502,0.1222,0.25415,0.0715,8.642900000000001,0.49529999999999996,0.13695,0.1628,0.0515,12.39385,17.91595,10.94705,19.12075,6.346850000000001,4.0032499999999995,0.81815,0.7743,1.75245,0.74425,85.6079,4.89495,2.9603,5.795,2.3988,49.6815,3.81,3.1372999999999998,12.199,3.3411,1.40545,1.6984,1.68825,3.72455,1.40635,1.8435,1.80995,2.11885,4.93655,1.8951,220560
3.556,0.2804,4.28655,1.6495,3.60215,0.3086,4.2553,1.3936,251230158.73014998,41421942.15155,370000000.0,182500000.0,19.5,277534055.37549996,243513579.57865,2007000000.0,80000000.0,133.0,96876144.181,132167271.94395,936000000.0,15000000.0,133.0,44.585499999999996,77.9856,2.4659,83.0,74.5,1.18735,0.159,0.02015,0.0111,0.0013,0.57185,0.072,0.00605,0.00175,0.0003,0.2924,0.04195,0.00395,0.04795,0.00025,0.02675,0.00375,0.00115,0.007,0.00035,7.65115,0.08385000000000001,0.02135,4.112450000000001,0.01335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01315,0.24534999999999998,0.0185,0.12885,0.00039999999999999996,1.3230000000000002,0.08475,0.0144,0.07579999999999999,0.00135,0.4192,0.02495,0.00495,0.00815,0.0011,1.10385,0.07150000000000001,0.0109,0.0856,0.0005499999999999999,0.3003,0.0314,0.0064,0.0374,0.00025,7.4377,0.18359999999999999,0.01075,7.75165,0.0017,23.82175,0.3336,0.02895,0.06975,0.0004,0.0,0.0,0.0,0.0,0.0,1.06575,0.0947,0.0039,0.0183,0.00025,220561
3.73425,0.20475000000000002,4.34715,2.11845,3.6414,0.2683,4.5419,1.7225000000000001,257281250.0,34785327.73405,345000000.0,210000000.0,10.5,522851961.03565,578053841.7314501,3448000000.0,90000000.0,65.0,67656150.58325,86933985.59504999,533000000.0,15000000.0,64.0,34.033500000000004,73.67645,2.5104,78.5,70.5,0.8969,0.0503,0.013850000000000001,0.08195,0.00515,0.14655,0.0219,0.00655,0.00655,0.00125,72.1602,0.3744,0.03995,0.109,0.0061,0.01905,0.0093,0.01515,0.00705,0.00125,0.0356,0.00875,0.007,0.00975,0.0006,0.216,0.03015,0.00845,0.01205,0.00145,0.0464,0.015,0.0097,0.01045,0.00065,0.2555,0.01765,0.00485,0.01305,0.0015,0.1715,0.0201,0.008150000000000001,0.0195,0.0031,0.03675,0.00655,0.00505,0.0062,0.00155,0.02895,0.01045,0.0076,0.0077,0.00115,0.0334,0.00715,0.0075,0.00755,0.00165,0.0532,0.00525,0.00475,0.00955,0.00275,1.0816,0.0555,0.0189,0.09025,0.00835,0.0338,0.00715,0.01795,0.006,0.001,0.02315,0.0064,0.01905,0.0065,0.0011,220562
3.5687499999999996,0.20725,4.087,1.9413,3.5365,0.22965000000000002,4.07785,1.8162500000000001,236679483.44545,25459575.7616,274402866.9233,202654899.45795,6.3682,401737586.76085,277014993.2297,1405958537.4099,79157497.9786,49.60595,13370581889.411251,236277729.89575002,14078686419.12305,13180340188.606,48.5831,14.064,78.09785,1.6255000000000002,80.0,73.5,10.0533,1.33175,0.20685,0.01995,0.00045,0.6312,0.0448,0.01255,0.0065,0.0003,0.15225,0.0181,0.01315,0.01195,0.0005,0.12775,0.02,0.01615,0.00405,0.00065,2.06385,0.0454,0.02415,0.05895,0.0012000000000000001,3.2233,0.1126,0.0287,0.01365,0.00095,0.21925,0.0189,0.0075,0.00665,0.0005,0.0,0.0,0.0,0.0,0.0,3.0244,0.77105,0.17385,0.0442,0.0009499999999999999,0.2949,0.0317,0.009,0.024800000000000003,0.0007,0.53725,0.050749999999999997,0.0203,0.0536,0.00105,6.628150000000001,0.2439,0.0456,0.0184,0.0009,0.5569500000000001,0.0208,0.00825,0.044399999999999995,0.0010500000000000002,155.445,4.30745,0.44435,0.0829,0.00065,0.16015,0.02095,0.0107,0.0036,0.00025,1.77075,0.03765,0.0147,0.0064,0.0005,220563
3.39505,0.384,4.225849999999999,1.536,2.93525,0.34195,3.91815,1.58515,252812500.0,29497446.35055,322500000.0,215000000.0,13.5,309571428.57145,229073973.10480002,1116000000.0,77500000.0,34.5,1020255102.0408,1369756715.7930498,5820500000.0,15000000.0,35.0,29.5425,75.92505,3.6332,81.0,69.0,1.55625,0.10875,0.0098,0.00535,0.00085,0.0,0.0,0.0,0.0,0.0,0.2348,0.02445,0.0074,0.0085,0.00065,0.3102,0.056100000000000004,0.013399999999999999,0.0186,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02525,0.00275,0.0044,0.02015,0.0016,0.33295,0.0202,0.00335,0.00305,0.00015,0.5431,0.0204,0.00495,0.026,0.0002,0.23545,0.0156,0.00475,0.00455,0.00025,0.33525,0.0167,0.00595,0.03005,0.00025,0.4404,0.024849999999999997,0.0092,0.08925,0.0009,45.60635,0.0532,0.00425,0.0377,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220564
3.59735,0.20145000000000002,4.1061499999999995,1.92155,3.4457,0.24105000000000001,4.0402,1.5766,239679483.4401,31410535.31495,289402866.92445004,195154899.44415,6.3682,421132621.27005,362752102.26635003,2153958537.08885,106657497.9625,52.60595,13375443012.560299,248625896.1114,14151186431.6379,13177840200.5032,51.5831,25.796499999999998,72.1796,3.3373999999999997,77.0,67.5,1348.78855,16.67055,1.64195,0.5966,0.01785,10.7246,0.3643,0.0593,0.02875,0.00095,3.4592,0.27190000000000003,0.0408,0.17930000000000001,0.00545,1.18145,0.1058,0.03295,0.01875,0.00215,0.25445,0.05835,0.02505,0.0301,0.00315,1.17275,0.1199,0.03015,0.01905,0.0028,295.41415,9.07025,0.8805,0.2863,0.0109,95.0678,1.513,0.26915,0.0682,0.00385,1.5262499999999999,0.1421,0.0334,0.0343,0.0056,1.57475,0.1284,0.0275,0.0205,0.003,43.0509,5.7989,0.77135,0.32305,0.01115,29.376900000000003,0.9841000000000001,0.0761,0.05825,0.0059,1.0101,0.07795,0.02375,0.0786,0.005300000000000001,341.30575,3.06895,0.4691,0.1645,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220565
3.2247,0.1871,4.1524,1.8925,3.2143,0.2106,4.0679,1.57,294166666.6667,47206696.7942,355000000.0,200000000.0,6.0,504033333.3333,376971394.4349,1261000000.0,105000000.0,30.0,83620689.6552,84709407.4461,355000000.0,15000000.0,29.0,12.88,65.1739,3.4091,70.0,61.0,0.4659,0.0313,0.0149,0.0306,0.0007,0.4592,0.0402,0.019,0.0181,0.0007,0.4438,0.0335,0.0279,0.0124,0.0011,1.25e-07,-2.25e-07,-7.1e-07,7e-07,2.1e-07,0.2586,0.0149,0.01,0.0151,0.0006,3.65e-07,4.2e-07,3.45e-07,-3e-07,-7.9e-07,0.1225,0.0308,0.0015,0.0441,0.0034,-2.55e-07,8.65e-07,3.8e-07,8.95e-07,2e-07,0.3179,0.0186,0.0076,0.0095,0.0008,0.5325,0.0337,0.0154,0.0215,0.001,0.5143,7.354,5.2088,10.0608,4.5263,2.1547,0.9124,0.2235,0.2135,0.0468,0.2436,0.0207,0.0125,0.0226,0.0027,0.7299,0.0559,0.0631,15.9586,0.0912,2976.6656,18.8236,2.5327,1.1398,0.021,-6.85e-07,1.05e-07,-1.2e-07,5.8e-07,4.4e-07,220566
3.36005,0.18765,4.4843,1.99705,3.2470999999999997,0.22599999999999998,3.87405,1.4750999999999999,243000000.0,21853768.962300003,267500000.0,207500000.0,5.0,440096621.62160003,334809635.1315,1804000000.0,85000000.0,38.5,67430555.55555001,74720968.7744,412500000.0,20000000.0,38.0,15.374500000000001,66.7673,1.70905,69.0,64.5,0.2046,0.0071,0.00565,0.023,0.0005,0.0599,0.00885,0.00445,0.00355,0.000398865,0.0951,0.01165,0.0108,0.0052499999999999995,0.0003993,0.00175,0.0002,0.00015,0.00025,4.913e-05,0.20020000000000002,0.00565,0.0029,0.011699999999999999,0.000398955,0.002,0.0002,0.00015,0.00035,4.925e-05,0.31845,0.00385,0.00055,0.019350000000000003,0.0010995199999999999,0.0982,0.00035,0.00015,0.00565,5e-05,0.09315,0.0029,0.00285,0.02165,0.0004,0.034800000000000005,0.0103,0.00505,0.0039000000000000003,0.00045000000000000004,0.30585,1.50025,1.4206,3.7317,1.14375,0.2503,0.2849,0.13375,0.15664999999999998,0.050800000000000005,0.0796,0.0057,0.0046,0.008549999999999999,0.0009,0.16625,0.18865,0.22490000000000002,1.9587,1.44965,0.03455,0.0298,0.0206,0.9605999999999999,0.029650000000000003,0.00125,0.0002,0.00015,0.00035,5e-05,220567
3.3438499999999998,0.28735,4.04265,1.46555,3.299,0.31905,3.9412000000000003,1.42385,256893769.1537,32875132.10555,319402866.92340004,192654899.44375,17.8682,358127001.1143,296170915.6484,1628958537.0823,81657497.9625,91.10595,13392025646.12055,262950897.40295,14153686432.1608,13177840201.005,90.0831,38.967,84.2127,1.4396,86.5,81.5,1.3925,0.16255,0.0169,0.0153,0.0021,0.0,0.0,0.0,0.0,0.0,0.04885,0.00465,0.0012,0.0146,0.00025,0.04025,0.0057,0.0049,0.0296,0.00235,0.2863,0.03805,0.00265,0.05645,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07675,0.07185,0.0025,0.07645,0.00015,0.22699999999999998,0.02185,0.0046,0.0286,0.0029000000000000002,0.33225,0.0277,0.00655,0.05035,0.003,0.16,0.0191,0.00195,0.0053,0.0006,0.1658,0.01975,0.00455,0.00895,0.00075,2.6942,0.08549999999999999,0.0076,0.20105,0.00215,7.74945,0.141,0.01805,0.10339999999999999,0.00425,0.05935,0.0157,0.0007,0.0344,0.0001,0.24305,0.0327,0.00155,0.03715,0.0001,220568
