sample_id,video_path,status,keyframes_extracted
121268,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7202012945558228229.mp4,ok,2
121269,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6989270788389997829.mp4,ok,1
121271,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7003732227335015686.mp4,ok,1
121272,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7005608610499726597.mp4,ok,3
121274,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7026034501537074437.mp4,ok,2
121276,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7057198457563516165.mp4,ok,1
121277,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7097317427800788230.mp4,ok,1
121278,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7099099217003695366.mp4,ok,1
121279,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7103561856475794694.mp4,ok,4
121280,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7129547171224997126.mp4,ok,3
121281,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7139237197638536453.mp4,ok,1
121282,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7162941673138359558.mp4,ok,6
121284,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7178919364689693957.mp4,ok,5
121286,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7104326108291665154.mp4,ok,1
121287,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6918907797442792710.mp4,ok,1
121288,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7188584523536370949.mp4,ok,1
121289,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7216425966279724331.mp4,ok,1
121290,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7034560384124128518.mp4,ok,1
121291,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7144509150536453382.mp4,ok,1
121293,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7171863032899833094.mp4,ok,2
121295,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7172679929065196805.mp4,ok,1
121296,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7189593319054347526.mp4,ok,5
121298,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6865337828847521026.mp4,ok,2
121299,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6938177058312867077.mp4,ok,1
121300,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7022216174477774086.mp4,ok,1
121301,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7028751740421852422.mp4,ok,6
121305,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7096997414237637893.mp4,ok,6
121306,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7158247266975812869.mp4,ok,6
121307,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7162893069568855301.mp4,ok,1
121308,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7165684676017818885.mp4,ok,6
121309,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6869807446953676034.mp4,ok,2
121310,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6888401638868962561.mp4,ok,1
121311,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6930755804349861126.mp4,ok,6
121313,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6978933948671855877.mp4,ok,6
121315,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7115960212917357829.mp4,ok,6
121318,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6998553634892123398.mp4,ok,1
121320,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7076623524504341766.mp4,ok,2
121321,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7118078663748275462.mp4,ok,2
121322,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7118153249852509445.mp4,ok,1
121323,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7124021068741856517.mp4,ok,1
121324,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7148101325602032901.mp4,ok,3
121325,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7153890238761323782.mp4,ok,2
121326,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7157189618704715013.mp4,ok,1
121327,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6826731177949285637.mp4,ok,5
121329,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6832236971239263494.mp4,ok,6
121331,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6837280047389297926.mp4,ok,4
121332,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6849495390354558213.mp4,ok,6
121334,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6856536877852282118.mp4,ok,2
121335,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6856674796344855813.mp4,ok,6
121336,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6857241145769004293.mp4,ok,5
121337,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6858022870925298950.mp4,ok,4
121338,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6858283546424003845.mp4,ok,6
121341,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6860975276260707590.mp4,ok,6
121342,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6863538493050686721.mp4,ok,6
121343,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6868363650063748354.mp4,ok,6
121344,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6879794073163599106.mp4,ok,5
121346,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6879968811999628546.mp4,ok,1
121347,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6882716935931415810.mp4,ok,4
121348,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6883039348309167361.mp4,ok,6
121349,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6886918702097272066.mp4,ok,1
121350,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6893688673762544897.mp4,ok,1
121351,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6895101584942845185.mp4,ok,3
121354,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6903133074716953857.mp4,ok,4
121355,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6912211836226129158.mp4,ok,2
121356,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6915120273809313029.mp4,ok,4
121357,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6916126143443717382.mp4,ok,5
121359,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6918685127002328321.mp4,ok,6
121361,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6922917593481350405.mp4,ok,1
121362,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6925462808754752773.mp4,ok,5
121365,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6941469310892231942.mp4,ok,3
121366,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6953706776860593413.mp4,ok,1
121367,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6955188338265427206.mp4,ok,2
121368,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6967338204739489030.mp4,ok,5
121369,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6967656031031741702.mp4,ok,5
121370,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6998563228590656773.mp4,ok,6
121371,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7004818651270368517.mp4,ok,2
121372,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7005201503094902021.mp4,ok,6
121374,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7056139146359803142.mp4,ok,1
121375,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7101423869466250502.mp4,ok,3
121376,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7111783389170109702.mp4,ok,4
121378,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7133286677212187910.mp4,ok,3
121379,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7134863258196004102.mp4,ok,1
121380,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7137338734084754693.mp4,ok,6
121381,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7138128003288075526.mp4,ok,6
121382,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7143224101836983558.mp4,ok,5
121383,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7143595118254132486.mp4,ok,1
121384,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7189331909405592837.mp4,ok,1
121385,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7189808099287436549.mp4,ok,6
121386,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7194167421970681093.mp4,ok,2
121387,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7219886330023644421.mp4,ok,2
121389,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7224878401935510789.mp4,ok,6
121390,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6852078787979529477.mp4,ok,1
121392,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7059401336630054150.mp4,ok,2
121393,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7059871220300320005.mp4,ok,1
121394,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7071277817207590149.mp4,ok,2
121395,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7079194981579197702.mp4,ok,4
121396,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7103950355519556907.mp4,ok,1
121397,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7118021259677420805.mp4,ok,3
220001,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6605282293726579974.mp4,ok,2
220002,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6630477888766348549.mp4,ok,6
220004,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6724072000509185286.mp4,ok,1
220005,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6739312750398409990.mp4,ok,6
220006,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6751959446093647110.mp4,ok,5
220007,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6759270591502552326.mp4,ok,2
220008,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6762263583163272454.mp4,ok,2
220009,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6764242002881121542.mp4,ok,2
220010,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6766038594621623557.mp4,ok,1
220012,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6768308766598286598.mp4,ok,6
220013,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6774758485910441222.mp4,ok,1
220016,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6789725881045683461.mp4,ok,1
220017,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6793033398706277637.mp4,ok,3
220018,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6794642570514320645.mp4,ok,3
220019,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6794883578778946822.mp4,ok,2
220020,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6794928338449222917.mp4,ok,1
220021,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6796806568298990854.mp4,ok,6
220022,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6800566129891740934.mp4,ok,6
220024,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6802244300307434757.mp4,ok,1
220026,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6803837437287173382.mp4,ok,2
220027,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6806327288293149958.mp4,ok,6
220028,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6806915926701640966.mp4,ok,6
220029,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6808596330760604933.mp4,ok,1
220030,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6810392499144740101.mp4,ok,3
220031,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6811256592659467526.mp4,ok,2
220033,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6814244764108541190.mp4,ok,2
220034,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6814638913001442565.mp4,ok,2
220035,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6816131905885408518.mp4,ok,1
220036,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6816354021587078406.mp4,ok,1
220037,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6817472896009571589.mp4,ok,5
220038,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6817559737442290949.mp4,ok,4
220039,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6817935632141257989.mp4,ok,3
220040,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6819083226200460549.mp4,ok,1
220041,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6819479933753019653.mp4,ok,1
220042,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6821391213699124486.mp4,ok,1
220043,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6821436083004263686.mp4,ok,1
220044,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6824676160945818886.mp4,ok,1
220045,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6826077939562581253.mp4,ok,3
220047,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6827644014846676229.mp4,ok,3
220048,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6828214342043831558.mp4,ok,6
220049,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6828690308549643526.mp4,ok,5
220050,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6829375073393184006.mp4,ok,6
220051,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6829423721829240070.mp4,ok,1
220052,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6830438577638214918.mp4,ok,2
220053,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6830867058629070085.mp4,ok,6
220055,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6831188025758731526.mp4,ok,1
220058,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6836015306863938822.mp4,ok,2
220059,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6836138090013166853.mp4,ok,1
220060,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6836513130990931205.mp4,ok,6
220062,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6838347581379202309.mp4,ok,2
220063,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6838370225344269574.mp4,ok,2
220065,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6839031011523775749.mp4,ok,2
220066,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6839244977340452101.mp4,ok,5
220068,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6841343332208086277.mp4,ok,6
220070,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6841665502373252357.mp4,ok,2
220074,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6844357109258194182.mp4,ok,1
220075,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6846098158028705029.mp4,ok,5
220076,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6846152682500033798.mp4,ok,1
220077,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6847666936076111110.mp4,ok,1
220078,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6847989410835746053.mp4,ok,6
220079,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6848327008758385926.mp4,ok,6
220080,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6849771983773699333.mp4,ok,6
220081,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6850255790058605829.mp4,ok,1
220083,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6851707943579028741.mp4,ok,2
220084,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6853950973744860421.mp4,ok,1
220085,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6854097212897496326.mp4,ok,6
220086,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6854402335272094981.mp4,ok,2
220087,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6854992586470509830.mp4,ok,1
220090,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6856155826223123718.mp4,ok,2
220091,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6857045906772987141.mp4,ok,6
220092,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6857220625258351877.mp4,ok,2
220093,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6858029094689393926.mp4,ok,2
220095,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6862064363990256902.mp4,ok,5
220096,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6862490918713330949.mp4,ok,6
220097,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6862694704379661573.mp4,ok,1
220099,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6863304863132962050.mp4,ok,6
220100,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6863510213161405702.mp4,ok,1
220102,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6864369213260287238.mp4,ok,1
220104,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6865375167904861445.mp4,ok,1
220106,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6865653391859780870.mp4,ok,4
220107,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6865721710331628805.mp4,ok,1
220109,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6866161073779723525.mp4,ok,3
220110,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6866413553855843586.mp4,ok,6
220111,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6866452515425144070.mp4,ok,6
220112,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6867321629605694725.mp4,ok,1
220113,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6867548470442462469.mp4,ok,1
220115,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6868311865185848581.mp4,ok,1
220116,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6868393791875763458.mp4,ok,6
220117,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6868970247781747973.mp4,ok,6
220118,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6869100546947566854.mp4,ok,1
220119,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6869102268143127814.mp4,ok,6
220122,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6871277369211014405.mp4,ok,4
220124,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6872831924063292678.mp4,ok,1
220125,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6873128504850976006.mp4,ok,3
220126,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6873132689583508738.mp4,ok,1
220127,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6873477513318911234.mp4,ok,1
220128,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6874295688268647685.mp4,ok,1
220129,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6876237829119249666.mp4,ok,1
220130,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6876478570173189381.mp4,ok,1
220131,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6878040583307267333.mp4,ok,6
220132,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6878835838336240902.mp4,ok,1
220133,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6879139227779550470.mp4,ok,6
220134,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6879180537353784581.mp4,ok,1
220135,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6879820960682331393.mp4,ok,1
220137,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6880256264350321921.mp4,ok,6
220138,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6881196711679773953.mp4,ok,1
220139,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6881247887762738434.mp4,ok,2
220141,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6881378887452970242.mp4,ok,1
220143,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6881628998045142274.mp4,ok,6
220145,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6881788225174686982.mp4,ok,6
220146,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6883347739543915781.mp4,ok,2
220147,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6884705422473841925.mp4,ok,6
220148,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6884830096608283909.mp4,ok,5
220149,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6884942741575339266.mp4,ok,1
220150,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6887902472422083841.mp4,ok,1
220151,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6889521071842938114.mp4,ok,4
220152,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6889543947102801157.mp4,ok,6
220153,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6889598401613139205.mp4,ok,5
220154,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6889619208221527298.mp4,ok,6
220155,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6889902488212737281.mp4,ok,2
220156,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6890604308119817473.mp4,ok,1
220158,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6891004230665014533.mp4,ok,6
220160,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6892201824372247809.mp4,ok,6
220161,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6893239264256036098.mp4,ok,2
220163,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6893778235138657542.mp4,ok,2
220164,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6894319949213437185.mp4,ok,2
220165,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6895161636441640197.mp4,ok,6
220166,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6895550143379115269.mp4,ok,1
220167,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6895617833875557634.mp4,ok,6
220169,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6896141785765104898.mp4,ok,1
220171,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6896296393443462405.mp4,ok,1
220172,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6896611288697408773.mp4,ok,1
220173,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6896630856392232198.mp4,ok,2
220174,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6897324652591385862.mp4,ok,1
220175,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6898097312975932677.mp4,ok,1
220177,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6898432132130098434.mp4,ok,6
220179,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6898524793121869061.mp4,ok,2
220180,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6898724802001997057.mp4,ok,6
220181,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6900517393177513222.mp4,ok,6
220182,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6901034804662308097.mp4,ok,2
220185,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6903224967102582022.mp4,ok,6
220186,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6903507393443810562.mp4,ok,1
220187,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6903561363256380674.mp4,ok,6
